note_id,type,cleaned_title,cleaned_desc,time,user_id_x,nickname_x,liked_count_x,collected_count,comment_count,share_count,ip_location_x,tag_list,source_keyword,combined_text,processed,label_h
6785ef33000000000203c918,normal,,Til tok refugee here Drop your English homeworks Ill help you guys out Lets all be friends 害羞R 我是从TikTok来的难民把你的英语作业交给我我来帮你大家一起做朋友吧请原谅我翻译中的任何错误害羞R,2025/1/14 0:00,6785e757000000000801acab,Christine,10+,6,10+,0,其他,"有想法轻松发,英语,学英语",Tiktok refugee,. Til tok refugee here Drop your English homeworks Ill help you guys out Lets all be friends 害羞R 我是从TikTok来的难民把你的英语作业交给我我来帮你大家一起做朋友吧请原谅我翻译中的任何错误害羞R,til tok refugee drop english homeworks ill help guys lets friends tiktok,
6785a85d000000002002cbd2,video,heyy everyone im a tiktok refugee and i post mainly concert content over there so i come with a vid i took at enhypen last may 大家好 我是一个tiktok难民我主要在那里发布音乐会内容所以我去年5月在enhypen拍摄的视频 enhypen话题 english话题 kpop话题 concert话题 tiktok,heyy everyone im a tiktok refugee and i post mainly concert content over there so i come with a vid i took at enhypen last may 大家好 我是一个tiktok难民我主要在那里发布音乐会内容所以我去年5月在enhypen拍摄的视频 enhypen english kpop concert tiktokrefugee,2025/1/13 23:13,67843089000000000801b297,kayla,6808,811,322,238,美国,"enhypen,english,kpop,concert,tiktokrefugee",Tiktok refugee,heyy everyone im a tiktok refugee and i post mainly concert content over there so i come with a vid i took at enhypen last may 大家好 我是一个tiktok难民我主要在那里发布音乐会内容所以我去年5月在enhypen拍摄的视频 enhypen话题 english话题 kpop话题 concert话题 tiktok. heyy everyone im a tiktok refugee and i post mainly concert content over there so i come with a vid i took at enhypen last may 大家好 我是一个tiktok难民我主要在那里发布音乐会内容所以我去年5月在enhypen拍摄的视频 enhypen english kpop concert tiktokrefugee,heyy everyone im tiktok refugee post concert content come vid took last tiktok enhypen enhypen english kpop concert tiktok heyy everyone im tiktok refugee post concert content come vid took last tiktok enhypen enhypen english kpop concert tiktokrefugee,
6785fb7f00000000200262d2,normal,Hello XHS,Hi Im Enrei a cosplayer from Singapore My Chinese isnt the best but Im learning and excited to share more here Nice to meet you all 派对R Im currently into Bluelock Alienstage 你好我是Enrei一名来自新加坡的cosplayer 我的中文不太好但我正在学习也很期待在这里分享更多很高兴认识大家 派对R 我现在很喜欢Bluelock和AlienstageChatgpt,2025/1/14 4:46,623eb47d000000001000e575,Enrei,1万+,10+,1千+,1千+,新加坡,"cos,tiktokrefugee,cosplay",tiktokrefugee,Hello XHS. Hi Im Enrei a cosplayer from Singapore My Chinese isnt the best but Im learning and excited to share more here Nice to meet you all 派对R Im currently into Bluelock Alienstage 你好我是Enrei一名来自新加坡的cosplayer 我的中文不太好但我正在学习也很期待在这里分享更多很高兴认识大家 派对R 我现在很喜欢Bluelock和AlienstageChatgpt,hello xhs hi im enrei cosplayer singapore chinese isnt best im learning excited share nice meet im bluelock alienstage enrei cosplayer bluelock alienstagechatgpt,
6785dc87000000000b03a568,video,Hello TikTok Refugees,tiktok tiktokrefugee red,2025/1/14 4:46,6561b94600000000080023d5,Matt Q,3.3万,964,3193,244,美国,"tiktok,tiktokrefugee,red",Tiktok refugee,Hello TikTok Refugees. tiktok tiktokrefugee red,hello tiktok refugees tiktok tiktokrefugee red,
678614f60000000001000d20,normal,你好 TikTok refugees my dog welcome,,2025/1/14 0:00,5e5f2302000000000100ab12,Dan,7730,45,844,197,其他,tiktokrefugee,Tiktok refugee,你好 TikTok refugees my dog welcome. ,tiktok refugees dog welcome,
67861d6b0000000001008e69,video,Hi TikTok Refugees 实用英语表达,tiktok tiktokrefugee 英语 评论区 Do u like rednotePK,2025/1/14 7:33,6275d15a00000000210202e1,西蒙的日常,3407,372,305,278,其他,"tiktok,tiktokrefugee,英语,评论区",Tiktok refugee,Hi TikTok Refugees 实用英语表达. tiktok tiktokrefugee 英语 评论区 Do u like rednotePK,hi tiktok refugees tiktok tiktokrefugee rednotepk,
678617cf0000000017038f6d,normal,I come in peace YN TikTok refugee,I come in peace YN TikTok refugee,2025/1/14 0:00,67860291000000000803d1c2,Jayopresident,1.1万,170,1188,153,美国,"tiktok,refugee,america,usa,nyc",Tiktok refugee,I come in peace YN TikTok refugee. I come in peace YN TikTok refugee,come peace yn tiktok refugee come peace yn tiktok refugee,
67860bf3000000000203c7a7,normal,TikTok refugee,Hi I am Oliver My Chinese name is 姜焱焱 Im new here Wanna more Chinese friends,2025/1/14 7:33,5ed273e20000000001002dcf,姜焱焱,1万+,1千+,1万+,1千+,英国,"ttrefugee,tiktokrefugee,refugee,fyp,tiktokban,usa,rednote,followtrain,american,selfie,hi,hello,new,influencer",tiktokrefugee,TikTok refugee. Hi I am Oliver My Chinese name is 姜焱焱 Im new here Wanna more Chinese friends,tiktok refugee hi chinese name im new wan chinese friends,
6786192000000000190353fe,normal,New Here 新来的,Im gonna try to translate everything to be more culturly open because I want to be But its gonna be in Google Translate so it might not be all accurate lol 我会尝试将一切变得更加文化开放因为我想这样做但它会出现在谷歌翻译中所以它可能并不完全准确哈哈,2025/1/14 7:33,6785f0bf000000000803dd3e,abainsane_,1万+,1千+,1万+,1千+,美国,"tiktok,new,tiktokrefugee,friends",tiktokrefugee,New Here 新来的. Im gonna try to translate everything to be more culturly open because I want to be But its gonna be in Google Translate so it might not be all accurate lol 我会尝试将一切变得更加文化开放因为我想这样做但它会出现在谷歌翻译中所以它可能并不完全准确哈哈,new im gon try translate everything open want gon google translate accurate lol,
67861ff500000000200179d5,normal,hi 小红书,hi tiktok refugeesdoge,2025/1/14 0:00,5e875ce20000000001002c93,fia,915,115,68,68,其他,"fyp,tiktokrefugees,rednote",Tiktok refugee,hi 小红书. hi tiktok refugeesdoge,hi hi tiktok refugeesdoge,
678625be000000001a0111be,video,刚搜刮来的洋人帅哥请姐姐妹妹们赏悦,老板 americanrefugee fyp tiktok tiktokrefugee,2025/1/14 7:33,6347effd000000001801e939,Momo Ruby,8511,734,910,882,浙江,"老板,american,refugee,fyp,tiktok,tiktokrefugee",Tiktok refugee,刚搜刮来的洋人帅哥请姐姐妹妹们赏悦. 老板 americanrefugee fyp tiktok tiktokrefugee,americanrefugee fyp tiktok tiktokrefugee,
67860f020000000001008690,video,CHN101 for female tiktokRefugees 发大水,Follow me to learn more practical Chinese on red note tiktok_refugee tiktok 英语 中文 口语 美女 帅哥 撩人,2025/1/14 10:20,5f24e212000000000101fd78,我是安揪,3113,447,387,247,其他,"tiktok_refugee,tiktok,英语,中文,口语,美女,帅哥,撩人",Tiktok refugee,CHN101 for female tiktokRefugees 发大水. Follow me to learn more practical Chinese on red note tiktok_refugee tiktok 英语 中文 口语 美女 帅哥 撩人,chn female tiktokrefugees follow learn practical chinese red note tiktok refugee tiktok,
678621ef000000001800da77,video,TikTok refugees洋抖难民忠告,For real attention attention 搞笑 fyp tiktokrefugee tiktok 洋抖难民入侵小红书好还是不好PK,2025/1/14 0:00,5cbf4052000000001201477e,Joefreeman周自由,8.3万,3512,9552,1340,其他,"搞笑,fyp,tiktokrefugee,tiktok",Tiktok refugee,TikTok refugees洋抖难民忠告. For real attention attention 搞笑 fyp tiktokrefugee tiktok 洋抖难民入侵小红书好还是不好PK,tiktok refugees real attention attention fyp tiktokrefugee tiktok pk,
67862a6000000000170384f6,normal,Hello tiktok refugee,Had to hop on the trend Dont know if i actually welcome yall tho cos for real comments like raw next question would not fly here But just in case if theres anyone sexy hey girl heyyyy also refugee is a crazy word to use LOL,2025/1/14 10:20,647ffcd70000000011000c78,小红薯6480F630,5216,164,480,230,其他,,Tiktok refugee,Hello tiktok refugee. Had to hop on the trend Dont know if i actually welcome yall tho cos for real comments like raw next question would not fly here But just in case if theres anyone sexy hey girl heyyyy also refugee is a crazy word to use LOL,hello tiktok refugee hop trend dont know welcome yall tho cos real comments raw next question fly case theres anyone sexy hey girl heyyyy refugee crazy word use lol,
678626d20000000020019a03,video,TikTok Refugee here,05 tiktok_refugee,2025/1/14 10:20,678553c6000000000803f194,Ozzy,4017,98,1592,147,其他,"05,tiktok_refugee",Tiktok refugee,TikTok Refugee here. 05 tiktok_refugee,tiktok refugee tiktok refugee,
67862f31000000000800e60e,normal,TIKTOKHiCHINA,hiIm geong My chinese name is 耿耿 Im new here Wanna more Chinese friends 飞吻R,2025/1/14 10:20,5c15df89000000000500d666,耿耿,4283,172,1325,369,其他,"单眼皮,外国人在中国,refugee,titok,tiktokrefugee,fyp,korean,hangzhou_china,seoul",Tiktok refugee,TIKTOKHiCHINA. hiIm geong My chinese name is 耿耿 Im new here Wanna more Chinese friends 飞吻R,tiktokhichina hiim geong chinese name im new wan chinese friends,
6786329d000000002001d7cf,normal,Hi China Hey guys,大家好我会开始学习中文 Please big data recommend me to TikTok refugee who love Asian handsome guys,2025/1/14 0:00,5b1411f74eacab6a01d6211f,天才小赵,10+,10+,10+,10+,中国,"tiktokrefugee,tiktok,早c晚a,foreign_in_china",Tiktok refugee,Hi China Hey guys. 大家好我会开始学习中文 Please big data recommend me to TikTok refugee who love Asian handsome guys,hi china hey guys please big data recommend tiktok refugee love asian handsome guys,
67862df40000000001000613,normal,TikTok Refugee,Hi from me and my dog Yuki We are TikTok Refugees pls follow us,2025/1/14 0:00,66fa5068000000001d021f0b,Destiny,10+,10+,10+,10+,瑞士,"tiktokrefugee,tiktok,fyp,girl,欧美头像,美丽的女孩子,欧美,自制头像,美女",Tiktok refugee,TikTok Refugee. Hi from me and my dog Yuki We are TikTok Refugees pls follow us,tiktok refugee hi dog yuki tiktok refugees pls follow,
678632c0000000002002f92b,video,Not a TikTok Refugee,tiktokrefugee tiktokban 美国人 音乐,2025/1/14 10:20,5ded1e200000000001007b0f,庆怜Caelan,1.4万,616,762,363,中国,"tiktokrefugee,tiktokban,美国人,音乐",Tiktok refugee,Not a TikTok Refugee. tiktokrefugee tiktokban 美国人 音乐,tiktok refugee tiktokrefugee tiktokban,
678632c0000000002002f92b,video,Not a TikTok Refugee,tiktokrefugee tiktokban 美国人 音乐,2025/1/14 0:00,5ded1e200000000001007b0f,庆怜Caelan,1.4万,616,762,363,中国,"tiktokrefugee,tiktokban,美国人,音乐",Tiktok refugee,Not a TikTok Refugee. tiktokrefugee tiktokban 美国人 音乐,tiktok refugee tiktokrefugee tiktokban,
6785afc8000000001a011f0a,video,Yall are so funny 你们真是太搞笑了,tiktokrefugee tiktokban fyp,2025/1/13 23:13,678484ab000000000801d520,Carrie,1万+,1万+,1万+,1千+,美国,"tiktokrefugee,tiktokban,fyp",tiktokrefugee,Yall are so funny 你们真是太搞笑了. tiktokrefugee tiktokban fyp,funny tiktokrefugee tiktokban fyp,
678615d30000000020029b6a,normal,想看看国外的oc你们能介绍一下自己的oc吗 Want to see foreign Original Characters can you introduce your Original Character 欢迎大家交流但我英语不好用的是翻译器 You are welcome to communicate but my English is not good and I use the translator,想看看国外的oc你们能介绍一下自己的oc吗 Want to see foreign Original Characters can you introduce your Original Character 欢迎大家交流但我英语不好用的是翻译器 You are welcome to communicate but my English is not good and I use the translator,2025/1/14 7:33,604a6f42000000000100437e,糖小云,1千+,1千+,1千+,10+,广东,"oc介绍,OC,tiktokrefugee,originalcharacter",tiktokrefugee,想看看国外的oc你们能介绍一下自己的oc吗 Want to see foreign Original Characters can you introduce your Original Character 欢迎大家交流但我英语不好用的是翻译器 You are welcome to communicate but my English is not good and I use the translator. 想看看国外的oc你们能介绍一下自己的oc吗 Want to see foreign Original Characters can you introduce your Original Character 欢迎大家交流但我英语不好用的是翻译器 You are welcome to communicate but my English is not good and I use the translator,oc oc want see foreign original characters introduce original character welcome communicate english good use translator oc oc want see foreign original characters introduce original character welcome communicate english good use translator,
